datetime_,date_,time_,username,tweet,link,nlikes,nretweets,nreplies,hashtags,TweetPostedTime_hour,TweetPostedTime_date,cleaned_tweets,predict,score
2022-01-10 00:17:11,2022-01-10,00:17:11,derekwkc,@limkitsiang Ingatkan rupa2 ini..jgn sekali kali bagi mereka naik pangkat..sudah naik pangkat pasti mampus SPRM..,https://twitter.com/derekwkc/status/1480212063834177539,0,0,0,[],0,2022-01-10,ingatkan rupa ini jgn sekali kali bagi mereka naik pangkat sudah naik pangkat pasti mampus sprm,negative,0.6670075435860969
2022-01-10 00:16:12,2022-01-10,00:16:12,RahimAlKajai,@BernamaTV I is not faham...why sprm periksa tapak projek takungan air? Lawatan sambil belajar ke?,https://twitter.com/RahimAlKajai/status/1480211814214352897,1,0,0,[],0,2022-01-10,faham sprm periksa tapak projek takungan air lawatan sambil belajar ke,neutral,0.5634598699954436
2022-01-10 00:15:43,2022-01-10,00:15:43,SPRM_25,geinori_bot shdhsjsijshsjsns,https://twitter.com/SPRM_25/status/1480211693498433536,0,0,0,[],0,2022-01-10,geinori bot shdhsjsijshsjsns,neutral,0.8928485350764372
2022-01-10 00:10:41,2022-01-10,00:10:41,HRHMBE,@Thiban_ben Betul lah tu sbb kat negara lain tak ada SPRM,https://twitter.com/HRHMBE/status/1480210428768649221,1,0,0,[],0,2022-01-10,betul lah tu sbb kat negara lain tak ada sprm,negative,0.6729075302288383
2022-01-10 00:10:35,2022-01-10,00:10:35,awang_tahir,●KES SPRM MEMALUKAN NEGARA DI MATA RAKYAT &amp; DUNIA ●TAKDIR!!! @SPRMMalaysia #SprmGagal #KERAjaangGagal,https://twitter.com/awang_tahir/status/1480210400318668800,2,1,0,"['sprmgagal', 'kerajaanggagal']",0,2022-01-10,kes sprm memalukan negara di mata rakyat amp dunia takdir,negative,0.6206879899065363
2022-01-10 00:09:21,2022-01-10,00:09:21,kiranafiza,@Asyrafasy Suruhanjaya Persatuan Rumah Merah! = SPRM!!! It's literally in the acronym!!! Helllloooooo????!!!,https://twitter.com/kiranafiza/status/1480210090745417731,0,0,1,[],0,2022-01-10,suruhanjaya persatuan rumah merah sprm literally acronym helllloooooo,neutral,0.7890576173668126
2022-01-10 00:08:25,2022-01-10,00:08:25,sprm_muffin,@hourlygainzens ✨,https://twitter.com/sprm_muffin/status/1480209858050011136,31,0,0,[],0,2022-01-10,,neutral,0.98
2022-01-10 00:05:52,2022-01-10,00:05:52,malaysiaesok,Sprm ni parti politik ke?,https://twitter.com/malaysiaesok/status/1480209215712944130,0,0,0,[],0,2022-01-10,sprm ni parti politik ke,negative,0.8406133422160083
2022-01-10 00:03:30,2022-01-10,00:03:30,WalaunUnited,@SPRMMalaysia Jangan tunduk dengan proganda jahat PH &amp; kluster mahkamah. Mereka guna medsos nak rosakkan kreabiliti Dato'. Dimana Dato' telah berani membawa kes profil tinggi mereka ke muka pengadilan...setelah Najib next Guan Eng pulak. Rakyat bersama SPRM yg telus,https://twitter.com/WalaunUnited/status/1480208618301452289,0,0,0,[],0,2022-01-10,jangan tunduk dengan proganda jahat ph amp kluster mahkamah mereka guna medsos nak rosakkan kreabiliti dato dimana dato telah berani membawa kes profil tinggi mereka ke muka pengadilan setelah najib guan eng pulak rakyat bersama sprm yg telus,negative,0.8640499988975794
2022-01-10 00:00:26,2022-01-10,00:00:26,inijalannya,Malulah bila badan macam ni kena backup dan kipas2 bos. Ibarat 1MDB keluar statement untuk backup Najib 🤭  Azam Baki SPRM 2022,https://twitter.com/inijalannya/status/1480207849728872448,1,0,0,[],0,2022-01-10,malulah bila badan macam ni kena backup dan kipas bos ibarat mdb keluar statement untuk backup najib azam baki sprm,negative,0.9665391682364479
2022-01-09 23:59:15,2022-01-09,23:59:15,Asyrafasy,We should not make a habit utk orang bawah terus back up org atas sebelum siasatan selesai. Engkorang tu SPRM. Bukan persatuan Rumah Sukan Merah. Cuba act professional sikit.,https://twitter.com/Asyrafasy/status/1480207550796554242,2,1,1,[],23,2022-01-09,habit utk orang bawah terus org atas sebelum siasatan selesai engkorang tu sprm bukan persatuan rumah sukan merah cuba act professional sikit,negative,0.8561897492738006
2022-01-09 23:57:43,2022-01-09,23:57:43,Asyrafasy,Apalah perasan pegawai bawah SPRM bila bos2 depa back up KP mcm tu eh. Sedeh ye tu je level2 bosses dekat SPRM.,https://twitter.com/Asyrafasy/status/1480207164979355654,0,0,0,[],23,2022-01-09,apalah perasan pegawai bawah sprm bila bos depa kp mcm tu eh sedeh ye tu je level bosses dekat sprm,negative,0.8477874335467952
2022-01-09 23:57:00,2022-01-09,23:57:00,Miezan86149285,"@SPRMMalaysia Sprm babi sial. Siasat belum lg dh bg kepercayaan. Mmg semua kaki ampu, kaki bodek. Mmg celaka!!!!",https://twitter.com/Miezan86149285/status/1480206983584120835,0,0,0,[],23,2022-01-09,sprm babi sial siasat belum lg dh bg kepercayaan mmg semua kaki ampu kaki bodek mmg celaka,negative,0.9807652006139309
2022-01-09 23:54:30,2022-01-09,23:54:30,kontarOP,"@hanifhanif88 @isacjohore Macam manalah Cedet ni begitu ada power pegang segala macam senjata politik...court, sprm &amp; polis.",https://twitter.com/kontarOP/status/1480206356661432324,1,0,1,[],23,2022-01-09,macam manalah cedet ni begitu ada power pegang segala macam senjata politik court sprm amp polis,negative,0.8194156217969104
2022-01-09 23:53:51,2022-01-09,23:53:51,Lugzan11,"@encikdoomex @1rmf5 @Gang_Utara @mynewshub @mahazalimreturn @RameshRaoAKS @ismet_ulam @TunCarlos666 @AKUANAKWATAN @DrZahidHamidi Itu semua auta time Najib PM. Sorry. Tak diterima.   Lepas Najib dihumban, semua berita keluar. Arab yang SPRM jumpa kata dia derma tapi tak mampu bagi bukti. 2.6b kot !! Takde bukti ?? 🤦🤦🤦  Baca :   https://t.co/VEcKLJYief",https://twitter.com/Lugzan11/status/1480206189338058754,0,0,1,[],23,2022-01-09,itu semua auta time najib pm sorry tak diterima lepas najib dihumban semua berita keluar arab yang sprm jumpa kata dia derma tapi tak mampu bagi bukti kot takde bukti baca,negative,0.850825118696996
2022-01-09 23:53:07,2022-01-09,23:53:07,doctorofcrazyl1,"@Prof_MAZA cadang SPRM dirombak. Tn Mufti ni semua pun mau. Hari2 pun mau publisiti. Dolu orang pelawa masuk politik jual mahal. Sekarang semua lubang nak masuk. Lubang sendiri sarang anai2 tak sedar. Hantam ko le Tn Mufti, kok masih layak pegang title Mufti la. 🥲",https://twitter.com/doctorofcrazyl1/status/1480206005665366016,0,0,0,[],23,2022-01-09,cadang sprm dirombak tn mufti ni semua pun mau hari pun mau publisiti dolu orang pelawa masuk politik jual mahal sekarang semua lubang nak masuk lubang sendiri sarang anai tak sedar hantam ko le tn mufti kok masih layak pegang title mufti la,neutral,0.5801800927801601
2022-01-09 23:52:52,2022-01-09,23:52:52,4thepeople15,@FreeMsian SPRM is now officially an expert for covering up for crooks and corrupt!,https://twitter.com/4thepeople15/status/1480205942910177285,0,0,0,[],23,2022-01-09,sprm officially expert covering crooks corrupt,neutral,0.5504847688028806
2022-01-09 23:51:49,2022-01-09,23:51:49,wenkt,SPRM mmg tak boleh dipercayai dah.,https://twitter.com/wenkt/status/1480205678924816385,0,0,0,[],23,2022-01-09,sprm mmg tak boleh dipercayai dah,negative,0.7144771225961155
2022-01-09 23:49:10,2022-01-09,23:49:10,RamiresRafiqi,Elok sewa lot kedai je la untuk SPRM ni.sayang bangunan besar nak mampos tapi otak kecik,https://twitter.com/RamiresRafiqi/status/1480205012383191040,0,0,0,[],23,2022-01-09,elok sewa lot kedai je la untuk sprm ni sayang bangunan besar nak mampos tapi otak kecik,negative,0.6805096594690083
2022-01-09 23:49:08,2022-01-09,23:49:08,zack__zaidi,@ES_EdisiKhas HAHAHAHA SPRM turun ke tapak projek eh? KAHKAH kelakar gila badut2 ni buat lawak 🤣,https://twitter.com/zack__zaidi/status/1480205003386064897,0,0,0,[],23,2022-01-09,hahahaha sprm turun ke tapak projek eh kahkah kelakar gila badut ni buat lawak,negative,0.6317559242408897
2022-01-09 23:48:53,2022-01-09,23:48:53,izwanxnasir,Nampaknya KP SPRM benar benar menghayati slogan ‘Keluarga Malaysia’ gagasan @IsmailSabri60 😂,https://twitter.com/izwanxnasir/status/1480204940857339907,0,0,0,[],23,2022-01-09,nampaknya kp sprm benar benar menghayati slogan keluarga malaysia gagasan,neutral,0.8924644989544344
2022-01-09 23:47:39,2022-01-09,23:47:39,dayangmasmona,"Patutnya keluar la kenyataan yg pihak sprm tidak menyokong mana2 pihak dan kami akan serahkan kepada pihak yg berkenaan untuk menjalankan siasatan yang menyeluruh, baru la nampak berintegriti...tak boleh pikir ke otak",https://twitter.com/dayangmasmona/status/1480204631179345922,0,0,0,[],23,2022-01-09,patutnya keluar la kenyataan yg pihak sprm tidak menyokong mana pihak dan kami akan serahkan kepada pihak yg berkenaan untuk menjalankan siasatan yang menyeluruh baru la nampak berintegriti tak boleh pikir ke otak,negative,0.6913556359573441
2022-01-09 23:46:32,2022-01-09,23:46:32,amatulakmal,Sprm siasat ketua sprm,https://twitter.com/amatulakmal/status/1480204348818747395,0,0,0,[],23,2022-01-09,sprm siasat ketua sprm,negative,0.6606688757972907
2022-01-09 23:43:30,2022-01-09,23:43:30,yusurisan,"1MDB pon Ustaz sokong, Fitnah kpd Tabung Haji pon ustaz sokong, sekarang KP SPRM yg terang2 salah disisi undang2 pon ustaz sokong. Nauzubillahminzalik.  Ustaz banyakkan istigfar dan bertaubat @UstAhmadDusuki 📿",https://twitter.com/yusurisan/status/1480203587854626817,2,0,0,[],23,2022-01-09,mdb pon ustaz sokong fitnah kpd tabung haji pon ustaz sokong sekarang kp sprm yg terang salah disisi undang pon ustaz sokong nauzubillahminzalik ustaz banyakkan istigfar dan bertaubat,neutral,0.6005761160421286
2022-01-09 23:40:55,2022-01-09,23:40:55,sxony,dah kalau SPRM pun gini,https://twitter.com/sxony/status/1480202935229317123,0,0,0,[],23,2022-01-09,dah kalau sprm pun gini,negative,0.6016547999469013
2022-01-09 23:39:03,2022-01-09,23:39:03,mdhafizg,@maszlee JK pun lapor diri kpd Ketua SPRM. Apa ka Jadah❌❌❌,https://twitter.com/mdhafizg/status/1480202465794412547,0,0,0,[],23,2022-01-09,jk pun lapor diri kpd ketua sprm apa ka jadah,negative,0.7973567335263412
2022-01-09 23:38:59,2022-01-09,23:38:59,Asyrafasy,"Khusairi, Norazlan dengan Junipah bagi statement sampah apa ni? Tolong jangan bodohkan the whole SPRM with you. #SaveMalaysia",https://twitter.com/Asyrafasy/status/1480202448107147267,0,0,0,['savemalaysia'],23,2022-01-09,khusairi norazlan dengan junipah bagi statement sampah apa ni tolong jangan bodohkan sprm,negative,0.8027982059201004
2022-01-09 23:38:34,2022-01-09,23:38:34,richardrichli,PKR leading car convoy to sprm HQ in putrajaya!!  https://t.co/Bcxq7JNzpv,https://twitter.com/richardrichli/status/1480202343517880321,0,0,0,[],23,2022-01-09,pkr leading car convoy sprm hq putrajaya,neutral,0.664631449547888
2022-01-09 23:38:11,2022-01-09,23:38:11,encikdoomex,"@Master_Zekov @Lugzan11 @1rmf5 @Gang_Utara @mynewshub @mahazalimreturn @RameshRaoAKS @ismet_ulam @TunCarlos666 @AKUANAKWATAN @DrZahidHamidi Aik...rekaan tang mana, hang petik cerita sapa nie...isu 2.6B nie duit sumber mana cuba citer skit 😁 Ada Hakim Nazlan explain duit 2.6B mai kot celah mana 🤭 atau Azam Baki tak mahu dedah yg Mat Kri😭 nangis (KP SPRM lepas Atok jadi PM7) pi Arab Saudi (pastu hilang diri ke AS)",https://twitter.com/encikdoomex/status/1480202247308857344,0,0,1,[],23,2022-01-09,aik rekaan tang mana hang petik cerita sapa nie isu nie duit sumber mana cuba citer skit ada hakim nazlan explain duit mai kot celah mana atau azam baki tak mahu dedah yg mat kri nangis kp sprm lepas atok jadi pm pi arab saudi pastu hilang diri ke,negative,0.9196665871123202
2022-01-09 23:36:45,2022-01-09,23:36:45,_secism,SPRM? 👀,https://twitter.com/_secism/status/1480201886636470274,2,1,0,[],23,2022-01-09,sprm,neutral,0.547922229564211
2022-01-09 23:35:39,2022-01-09,23:35:39,___aqd,alo perasan kan isu KP SPRM ni kan. ko tgk siapa org politik yg ulas dan siapa yg tak ulas langsung.  yg tak ulas langsung tu pelik. maybe 'rahsia' diaorg ni dalam tangan KP. yg byk ulas ni maybe bersih.  soooo tak kira la belah mana2. rahsia masing2 dlm genggaman. hahahaha,https://twitter.com/___aqd/status/1480201612844961792,0,0,0,[],23,2022-01-09,alo perasan kan isu kp sprm ni kan ko tgk siapa org politik yg ulas dan siapa yg tak ulas langsung yg tak ulas langsung tu pelik maybe rahsia diaorg ni dalam tangan kp yg byk ulas ni maybe bersih soooo tak kira la belah mana rahsia masing dlm genggaman hahahaha,negative,0.7147646330386501
2022-01-09 23:32:59,2022-01-09,23:32:59,jailanish,@SPRMMalaysia “Laju pulak internet nak hantar memorandum yg tiada makna pada hari Ahad. Pelik… mcm2 perkara pelik berlaku di SPRM” - adik kepada anonymous,https://twitter.com/jailanish/status/1480200941781471233,0,0,0,[],23,2022-01-09,laju pulak internet nak hantar memorandum yg tiada makna pada hari ahad pelik mcm perkara pelik berlaku di sprm adik kepada anonymous,negative,0.6733966912446325
2022-01-09 23:32:56,2022-01-09,23:32:56,ecvhvhvhvhv,"Aku dah kata haritu. Aliff aziz ni kalau kat final, confirm top 3. Tak no 2, no 3. Kalau no 1, memang astro barai sama macam sprm. #gegarvaganza2021",https://twitter.com/ecvhvhvhvhv/status/1480200925432061955,0,0,0,['gegarvaganza2021'],23,2022-01-09,aku dah kata haritu aliff aziz ni kalau kat final confirm tak kalau memang astro barai sama macam sprm,negative,0.7499599607803495
2022-01-09 23:32:50,2022-01-09,23:32:50,scarredpotatoes,"@501Awani Suruh ketua kamu tu berehat daripada tugas, kemudian tubuh pasukan siasatan bebas utk menyiasat kes dia. Lagi lama kamu simpan dia tanpa apa2 tindakan, bukan setakat imej SPRM yg jatuh, nama Malaysia pun ikut sekali tercemar.",https://twitter.com/scarredpotatoes/status/1480200901872603138,0,0,0,[],23,2022-01-09,suruh ketua kamu tu berehat daripada tugas kemudian tubuh pasukan siasatan bebas utk menyiasat kes dia lagi lama kamu simpan dia tanpa apa tindakan bukan setakat imej sprm yg jatuh nama malaysia pun ikut sekali tercemar,negative,0.8321936286211185
2022-01-09 23:32:05,2022-01-09,23:32:05,nazrin619,"Dah kalau sprm pun kurap, sapa yang nak siasat nya",https://twitter.com/nazrin619/status/1480200713728708610,0,0,0,[],23,2022-01-09,dah kalau sprm pun kurap sapa yang nak siasat nya,negative,0.8947455057140288
2022-01-09 23:25:17,2022-01-09,23:25:17,TamingS12425422,@501Awani Jika tak salah biarkan badan bebas siasat dulu kemudian bersihkan nama sprm,https://twitter.com/TamingS12425422/status/1480199001680973825,0,0,0,[],23,2022-01-09,jika tak salah biarkan badan bebas siasat dulu kemudian bersihkan nama sprm,negative,0.67226156730369
2022-01-09 23:22:10,2022-01-09,23:22:10,HarirZharfan19,"Salah ayat first tu. Should be: “Kami mewakili warga Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) yang mengambil rasuah, yang tidak amanah, yang mencuri, yang takut menyatakan pendirian kami….”  Baru betul. One more thing, dude it’s Sunday. Hari orang rest. Rajin kau eh.",https://twitter.com/HarirZharfan19/status/1480198216926711809,0,0,0,[],23,2022-01-09,salah ayat tu kami mewakili warga suruhanjaya pencegahan rasuah malaysia sprm yang mengambil rasuah yang tidak amanah yang mencuri yang takut menyatakan pendirian kami baru betul thing dude sunday hari orang rest rajin kau eh,negative,0.9253933319745167
2022-01-09 23:21:06,2022-01-09,23:21:06,KhairulZakaria,Backup baik punya... elok la 1 SPRM ni di siasat jugak...pelik klo xbuat salah mesti xde masalah badan bebas buat siasatan.,https://twitter.com/KhairulZakaria/status/1480197950898782208,0,0,0,[],23,2022-01-09,backup baik punya elok la sprm ni di siasat jugak pelik klo xbuat salah mesti xde masalah badan bebas buat siasatan,negative,0.9446026008913153
2022-01-09 23:20:17,2022-01-09,23:20:17,Meowruddin,@mfaizmohamadx @SyedAkramin if only u know how corrupt a common pegawai sprm is... hahaha,https://twitter.com/Meowruddin/status/1480197743192592386,0,0,1,[],23,2022-01-09,know corrupt common pegawai sprm hahaha,neutral,0.5274759469235388
2022-01-09 23:18:41,2022-01-09,23:18:41,IkmalEtherays,kahkahkah..benda camni pun nak spekelap…nak report sprm tapi…..,https://twitter.com/IkmalEtherays/status/1480197339415400448,1,0,0,[],23,2022-01-09,kahkahkah benda camni pun nak spekelap nak report sprm tapi,negative,0.8548348219859836
2022-01-09 23:18:21,2022-01-09,23:18:21,Vindhar1,Ini adalah satu kenyataan yg paling bodoh dikeluarkan oleh beberapa penjawat awam dari sprm. Ketiga penjawat awam ni pernah pergi kesekolah ke?  https://t.co/Polb6oJPcF,https://twitter.com/Vindhar1/status/1480197255650955265,0,0,0,[],23,2022-01-09,ini adalah satu kenyataan yg paling bodoh dikeluarkan oleh beberapa penjawat awam dari sprm ketiga penjawat awam ni pernah pergi kesekolah ke,negative,0.7543331348224973
2022-01-09 23:13:54,2022-01-09,23:13:54,Jenkala3,@mkini_bm SPRM ni memang dah lama jadi alat ahli politik yang tak bermoral untuk menjatuhkan lawan dengan pendakwaan terpilih. Itu sebabnya keluarlah barua2 yang dilantik oleh ahli politik jahat tu membuat kenyataan  bodoh ni. Barua politikla katakan.,https://twitter.com/Jenkala3/status/1480196135733977090,0,0,0,[],23,2022-01-09,sprm ni memang dah lama jadi alat ahli politik yang tak bermoral untuk menjatuhkan lawan dengan pendakwaan terpilih itu sebabnya keluarlah barua yang dilantik oleh ahli politik jahat tu membuat kenyataan bodoh ni barua politikla katakan,negative,0.9969106839292012
2022-01-09 23:12:58,2022-01-09,23:12:58,oakmrdn,SPRM dh jd JKR  ka hhahaha,https://twitter.com/oakmrdn/status/1480195904460132355,3,2,0,[],23,2022-01-09,sprm dh jd jkr ka hhahaha,neutral,0.9371423598412498
2022-01-09 23:12:08,2022-01-09,23:12:08,lvzhdhvys,@501Awani Sejak bila ada parti SPRM ni? Ayat dah macam politikus pulak.,https://twitter.com/lvzhdhvys/status/1480195694531018753,0,0,0,[],23,2022-01-09,sejak bila ada parti sprm ni ayat dah macam politikus pulak,negative,0.9333953754359965
2022-01-09 23:07:29,2022-01-09,23:07:29,NadirahOthman,"@SPRMMalaysia Quite sure given the allegations, your KP should be suspended until further notice. I mean, come on, SPRM defending corruption allegations is… speechless.",https://twitter.com/NadirahOthman/status/1480194522252333061,3,1,0,[],23,2022-01-09,sure given allegations kp suspended notice mean come sprm defending corruption allegations speechless,neutral,0.9468412009262603
2022-01-09 23:06:58,2022-01-09,23:06:58,MimieFlyinSquad,@SyedSaddiq Rombak semua yg ada SPRM… revoke their Datuk/Dato’s Title.. Wonder they got this title… meh,https://twitter.com/MimieFlyinSquad/status/1480194393244012551,1,0,0,[],23,2022-01-09,rombak semua yg ada sprm revoke datuk dato title wonder got title meh,neutral,0.8312399017277247
2022-01-09 23:05:53,2022-01-09,23:05:53,miloseyo,"tudiaa ""kami mewakili warga SPRM"" tapi statement dari tiga timbalan je??",https://twitter.com/miloseyo/status/1480194119360135170,0,0,1,[],23,2022-01-09,tudiaa kami mewakili warga sprm tapi statement dari tiga timbalan je,neutral,0.8625960731756568
2022-01-09 23:05:29,2022-01-09,23:05:29,azmddnadn,Takut kantoi apa2 ke kalau siasat sprm tu pas ui?,https://twitter.com/azmddnadn/status/1480194017648279552,1,0,0,[],23,2022-01-09,takut kantoi apa ke kalau siasat sprm tu pas ui,negative,0.9642353288312588
2022-01-09 23:05:20,2022-01-09,23:05:20,SathiyaSuppiah,"Semua sama saja, 2x5;5x2! Pegawai SPRM tergesa-gesa buat kesimpulan dalam laporan polis, dakwa peguam Lalitha  https://t.co/1KxAv950mR",https://twitter.com/SathiyaSuppiah/status/1480193980289613824,1,0,0,[],23,2022-01-09,semua sama saja pegawai sprm tergesa gesa buat kesimpulan dalam laporan polis dakwa peguam lalitha,negative,0.8503840675003951
2022-01-09 23:05:09,2022-01-09,23:05:09,hcsoon,"Semua org mengutuk Azam Baki &amp; SPRM, tapi PAS tetap menyokong dan masih berpuas hati.",https://twitter.com/hcsoon/status/1480193936186511361,1,1,0,[],23,2022-01-09,semua org mengutuk azam baki amp sprm tapi pas tetap menyokong dan masih berpuas hati,neutral,0.6548890699518954
2022-01-09 23:03:54,2022-01-09,23:03:54,agyeffmoshpit,@bumilangit Babi laknat punya sprm. Sial,https://twitter.com/agyeffmoshpit/status/1480193618908352514,0,0,0,[],23,2022-01-09,babi laknat punya sprm sial,negative,0.9979870504571278
2022-01-09 23:02:54,2022-01-09,23:02:54,Jud9e,Dok baca responds to @SPRMMalaysia punya tweet… teruk kena belasqh dek netizen weiii. Mana maruah korang SPRM??? Elok satu pejabat tu resign je lah. Kalau ada maruah la kan.,https://twitter.com/Jud9e/status/1480193367749234688,6,2,2,[],23,2022-01-09,dok baca responds punya tweet teruk kena belasqh dek netizen weiii mana maruah korang sprm elok satu pejabat tu resign je lah kalau ada maruah la kan,negative,0.8123260069789155
2022-01-09 23:02:19,2022-01-09,23:02:19,saifulnizam,@SPRMMalaysia this tweet is a joke. sprm itself is now a joke,https://twitter.com/saifulnizam/status/1480193221317648386,0,0,0,[],23,2022-01-09,tweet joke sprm joke,neutral,0.5409448125936709
2022-01-09 22:59:47,2022-01-09,22:59:47,amrjnd90,@FareezAR So sapa yg nk siasat sprm ni? 😂,https://twitter.com/amrjnd90/status/1480192584882409473,0,0,0,[],22,2022-01-09,sapa yg nk siasat sprm ni,negative,0.7061818045299393
2022-01-09 22:57:46,2022-01-09,22:57:46,AhmadNazirMAzmi,@SPRMMalaysia Dalam SPRM memang dah tak wujud manusia lain yang boleh Ketuai SPRM ke wahai @SPRMMalaysia  ? Bagaimana SPRM nak memulihkan keyakinan dan persepsi rakyat terhadap badan penguatkuasa ? اَسْتَغْفِرُ اَللّهَ 🤦🏻🤦🏻🤦🏻,https://twitter.com/AhmadNazirMAzmi/status/1480192077421965314,1,1,0,[],22,2022-01-09,dalam sprm memang dah tak wujud manusia lain yang boleh ketuai sprm ke wahai bagaimana sprm nak memulihkan keyakinan dan persepsi rakyat terhadap badan penguatkuasa,negative,0.7418718887262234
2022-01-09 22:56:29,2022-01-09,22:56:29,FaezAbdullRasid,Thorbaik la SPRM,https://twitter.com/FaezAbdullRasid/status/1480191752807931908,0,0,0,[],22,2022-01-09,thorbaik la sprm,neutral,0.8123127639890643
2022-01-09 22:55:58,2022-01-09,22:55:58,LamanReformasi,WARTAWAN RASMI LAMAN REFORMASI: BAGAIMANA SPRM BOLEH BUAT KESIMPULAN AWAL AZAM BAK...  https://t.co/IDRRyE4egS,https://twitter.com/LamanReformasi/status/1480191625162735619,0,0,0,[],22,2022-01-09,wartawan rasmi laman reformasi bagaimana sprm boleh buat kesimpulan awal azam bak,negative,0.5776201120982476
2022-01-09 22:54:42,2022-01-09,22:54:42,domesticgod8,@GeegeeAhmad Everything is upside down M’sia . Kleptocrats not in jail . Sprm integrity in question . Youths helping suffering flood victims are investigated ? 😩 Melaka voted a korup govt after 1MDB &amp; SRC &amp; thousands of deaths fr virus due to negligence of govt etc,https://twitter.com/domesticgod8/status/1480191306282389505,5,3,0,[],22,2022-01-09,upside sia kleptocrats jail sprm integrity question youths helping suffering flood victims investigated melaka voted korup govt mdb amp src amp thousands deaths fr virus negligence govt etc,negative,0.6900475528062366
2022-01-09 22:53:59,2022-01-09,22:53:59,timothyutiey,"@kuasasiswa @The_Mamu tggu je abg mat buat ceramah. “ketua sprm rasuah, ketua sprm siasat, Ketua sprm kata tak ada rasuah, kertas siasatan tak dpat dihantar ke peguam. Kes pun tutup”.",https://twitter.com/timothyutiey/status/1480191126938128386,0,0,0,[],22,2022-01-09,tggu je abg mat buat ceramah ketua sprm rasuah ketua sprm siasat ketua sprm kata tak ada rasuah kertas siasatan tak dpat dihantar ke peguam kes pun tutup,negative,0.9424706605280115
2022-01-09 22:50:46,2022-01-09,22:50:46,rs_rosli,SPRM dah jadi jabatan kelakar jadinya,https://twitter.com/rs_rosli/status/1480190315130912768,0,0,0,[],22,2022-01-09,sprm dah jadi jabatan kelakar jadinya,neutral,0.77636946413993
2022-01-09 22:48:52,2022-01-09,22:48:52,izwanxnasir,Assalamualaikum @SPRMMalaysia . Warga Malaysia lagi ramai rasanya dari warga SPRM 🙊,https://twitter.com/izwanxnasir/status/1480189837550370819,1,0,0,[],22,2022-01-09,assalamualaikum warga malaysia lagi ramai rasanya dari warga sprm,neutral,0.8373337747492666
2022-01-09 22:48:51,2022-01-09,22:48:51,awang_tahir,●DI HARAP PIHAK BERKUASA MALAYSIA @PDRMsia DAPAT MENYIASAT 3 ORANG SPRM INI YG TERANG² MENYOKONG GEJALA RASUAH DALAM @SPRMMalaysia,https://twitter.com/awang_tahir/status/1480189831485345793,0,0,0,[],22,2022-01-09,di harap pihak berkuasa malaysia dapat menyiasat orang sprm ini yg terang menyokong gejala rasuah dalam,negative,0.9683998721261324
2022-01-09 22:46:39,2022-01-09,22:46:39,ydaweda,"Is this f realllllllll??!!!! 🤬 Gila btul sprm ni, x patut lngsng kluar knyataan ni. Lg la org maki corrupttttttt",https://twitter.com/ydaweda/status/1480189281318543363,0,0,0,[],22,2022-01-09,realllllllll gila btul sprm ni patut lngsng kluar knyataan ni lg la org maki corrupttttttt,negative,0.8227640070440518
2022-01-09 22:46:00,2022-01-09,22:46:00,dnielqyyum,"buto la sprm, takyah nak bekap sgt mmg rakyat dah tak percaya sprm pun lol bangang",https://twitter.com/dnielqyyum/status/1480189114628534278,0,0,0,[],22,2022-01-09,buto la sprm takyah nak bekap sgt mmg rakyat dah tak percaya sprm pun lol bangang,negative,0.9426522745201802
2022-01-09 22:43:32,2022-01-09,22:43:32,SriniwasraoR,@SPRMMalaysia SPRM ni parti politik ke? Keluar statement begini.,https://twitter.com/SriniwasraoR/status/1480188497197600770,0,0,0,[],22,2022-01-09,sprm ni parti politik ke keluar statement begini,negative,0.85709952728302
2022-01-09 22:37:15,2022-01-09,22:37:15,mHfizie,SPRM Bukan lagi entiti yang kita boleh percaya dah sekarang,https://twitter.com/mHfizie/status/1480186915471036416,1,0,0,[],22,2022-01-09,sprm bukan lagi entiti yang kita boleh percaya dah sekarang,neutral,0.6337444343449087
2022-01-09 22:36:58,2022-01-09,22:36:58,pahimpahim,SPRM pun aku tak percaya apatah lagi kau,https://twitter.com/pahimpahim/status/1480186843425509379,2,1,0,[],22,2022-01-09,sprm pun aku tak percaya apatah lagi kau,neutral,0.5882163530426645
2022-01-09 22:33:20,2022-01-09,22:33:20,thyagaras,"With this, you guys have buried the whatever leftover trust ppl had in SPRM",https://twitter.com/thyagaras/status/1480185930170310656,0,0,0,[],22,2022-01-09,guys buried leftover trust ppl sprm,neutral,0.7514588980285103
2022-01-09 22:32:31,2022-01-09,22:32:31,noahnichollas,rakyat to all fkicng annoying sprm members!! bangunan kemain gah lagi tapi kemain backup boss !!!!!!! thial,https://twitter.com/noahnichollas/status/1480185724024418305,0,0,0,[],22,2022-01-09,rakyat fkicng annoying sprm members bangunan kemain gah lagi tapi kemain backup boss thial,negative,0.8826298549398863
2022-01-09 22:31:00,2022-01-09,22:31:00,hcsoon,"Warga SPRM yg menyokong KP diorg ni ingat gaji diorg Azam Baki yg bayar gamaknya.  Bangang betul, itulah ambil lagi staff dari SSL, kan seluruh agensi dah benak.",https://twitter.com/hcsoon/status/1480185342938337283,4,2,1,[],22,2022-01-09,warga sprm yg menyokong kp diorg ni ingat gaji diorg azam baki yg bayar gamaknya bangang betul itulah ambil lagi staff dari ssl kan seluruh agensi dah benak,negative,0.8571675446320584
