date,timezone,username,tweet,link,nlikes,nretweets,nreplies,hashtags,datetime_,date_dt,time_dt
2022-01-10 01:17:16,+0800,wrathofman31,"penjelasan yg bagus. for short, SPRM babi",https://twitter.com/wrathofman31/status/1480227184920850433,0,0,0,[],2022-01-10 01:17:16,2022-01-10,01:17:16
2022-01-10 01:15:35,+0800,amrzulkefli,@IsmailSabri60 Siasat hubungan perniagaan melibatkan ketua SPRM #SiasatAzamBaki - Sign the Petition!  https://t.co/Pqluyx8cBs via @Change,https://twitter.com/amrzulkefli/status/1480226759731978240,0,0,0,['siasatazambaki'],2022-01-10 01:15:35,2022-01-10,01:15:35
2022-01-10 01:13:07,+0800,IzzadZuhair,Sampah sokong sampah..bubar jela sprm kalau sprm pun makan rasuah..buat hbis duit rakyat je..,https://twitter.com/IzzadZuhair/status/1480226137934491648,0,0,0,[],2022-01-10 01:13:07,2022-01-10,01:13:07
2022-01-10 01:11:43,+0800,adammnor_,"Apa nak jadi sia negara kita, sprm sendiri pun rasuah 😮‍💨",https://twitter.com/adammnor_/status/1480225786023997445,2,0,0,[],2022-01-10 01:11:43,2022-01-10,01:11:43
2022-01-10 01:05:10,+0800,kerol_nizam,"Polis korup, sprm korup. Baik tak payah wujud lah sial. Sprm ada pun serupa tak ada jer makan gaji buta. Rasuah dok berlambak gak depan mata buat bodoh ja.",https://twitter.com/kerol_nizam/status/1480224139780640771,0,0,0,[],2022-01-10 01:05:10,2022-01-10,01:05:10
2022-01-10 01:01:15,+0800,laleens_,SPRM pon boleh manipulate. kah! 😆,https://twitter.com/laleens_/status/1480223153397768194,0,0,0,[],2022-01-10 01:01:15,2022-01-10,01:01:15
2022-01-10 00:59:33,+0800,aziziazryy,Nak masuk sprm kalau pandai jilat bontot auto nama terus naik takyah serabut jawab exam interview bagai.,https://twitter.com/aziziazryy/status/1480222724018479108,0,0,1,[],2022-01-10 00:59:33,2022-01-10,00:59:33
2022-01-10 00:56:53,+0800,Aridhyy,Kenapa isu Azam Baki ni orang SPRM nak rasa SPRM as a whole kena attack? Bengong nak backup Azam Baki tu buat apa. Patut encourage la siasatan nak pastikan SPRM tu kekal independent,https://twitter.com/Aridhyy/status/1480222052875259912,0,0,0,[],2022-01-10 00:56:53,2022-01-10,00:56:53
2022-01-10 00:53:59,+0800,zakwan_khidzir,"Bagus ada video ringkas macam ini.  Trend internet sekarang ialah video pendek macam TikTok, IG stories, dan Youtube Shorts (Goldfish effect). Engage la dengan orang muda. Dorang lebih tech savvy.  Anyway, berita SPRM ini macam menghina IQ aku. Geram je dengar alasan depa.",https://twitter.com/zakwan_khidzir/status/1480221325197074432,6,0,1,[],2022-01-10 00:53:59,2022-01-10,00:53:59
2022-01-10 00:53:46,+0800,xrxnsyhzzn,SPRM ditubuhkan pada awalnya pun bagi mengkaburi tindak-tanduk politikus. Dan menjadikan mangsa lain sebagai kambing hitam.,https://twitter.com/xrxnsyhzzn/status/1480221270255947782,0,0,0,[],2022-01-10 00:53:46,2022-01-10,00:53:46
2022-01-10 00:53:39,+0800,AfizzatPepijat,"He should be asking question about SPRM, instead stating it as an attack, lol",https://twitter.com/AfizzatPepijat/status/1480221239113256963,3,1,1,[],2022-01-10 00:53:39,2022-01-10,00:53:39
2022-01-10 00:53:21,+0800,ifwatizaham,hahahahahahhahahahahhahaha. HAHAHAHAHHAHAHAHAHAHA. 5HA kepada TEAM SPRM,https://twitter.com/ifwatizaham/status/1480221164785917952,2,0,1,[],2022-01-10 00:53:21,2022-01-10,00:53:21
2022-01-10 00:48:33,+0800,heyysai_,Nama dah kotor dah…true or not for me letak jela jawatan before org hilang trusted dekat sprm💁🏻‍♂️,https://twitter.com/heyysai_/status/1480219955542953986,1,0,0,[],2022-01-10 00:48:33,2022-01-10,00:48:33
2022-01-10 00:48:10,+0800,AstroRadioNews,"Warga kerja SPRM menyokong penuh kepimpinan Ketua Pesuruhjaya SPRM, Tan Sri Azam Baki",https://twitter.com/AstroRadioNews/status/1480219859396874247,0,1,0,[],2022-01-10 00:48:10,2022-01-10,00:48:10
2022-01-10 00:41:17,+0800,umebius23,@BernamaTV Lawatan yang bkn urusan SPRM,https://twitter.com/umebius23/status/1480218128785104896,0,0,0,[],2022-01-10 00:41:17,2022-01-10,00:41:17
2022-01-10 00:40:30,+0800,DanialMenk,Ohh pasal ni ke yg ramai rakam guna phone dpn sprm tu @nrlmnja 😂,https://twitter.com/DanialMenk/status/1480217931107614720,0,0,1,[],2022-01-10 00:40:30,2022-01-10,00:40:30
2022-01-10 00:40:15,+0800,artzzam,@SPRMMalaysia For real la sprm,https://twitter.com/artzzam/status/1480217866431459339,0,0,0,[],2022-01-10 00:40:15,2022-01-10,00:40:15
2022-01-10 00:36:37,+0800,kawkawpiawpiaw,How can SPRM bole dipolitikkan? It should be equal right? Cannot be in one side right,https://twitter.com/kawkawpiawpiaw/status/1480216955671900161,0,0,0,[],2022-01-10 00:36:37,2022-01-10,00:36:37
2022-01-10 00:36:16,+0800,MatDu_One,"@501Awani @SPRMMalaysia Reputasi dia ja, bukan SPRM. Kalau SPRM ada integrity dan badan betul2 bebas, sila SIASAT.",https://twitter.com/MatDu_One/status/1480216865183965187,2,0,0,[],2022-01-10 00:36:16,2022-01-10,00:36:16
2022-01-10 00:35:05,+0800,MuhamadRidzuann,jatuh teroxx nama dan integriti SPRM. yg timbalan2 tu semua boleh slow2 menghilangkan diri. satu demi satu kantoi boi,https://twitter.com/MuhamadRidzuann/status/1480216567010893828,2,0,0,[],2022-01-10 00:35:05,2022-01-10,00:35:05
2022-01-10 00:33:31,+0800,deadsunscult,Coven of DeadSuns sebenarnya lagi function dari SPRM,https://twitter.com/deadsunscult/status/1480216172532436994,2,0,0,[],2022-01-10 00:33:31,2022-01-10,00:33:31
2022-01-10 00:27:00,+0800,ClarissaGrath,@SyedAkramin benda ni dah mula dari prlantikan si latefa koya sbg MACC chief. ambik masa 12 bulan ja lepas PH menang PRU-14.resign dari PKR members june 3 tapi perlantikan sbg MACC chief already effective on june 1. so SPRM already controlled by politicians/gov in charged. sbb tu diaorg kebal,https://twitter.com/ClarissaGrath/status/1480214531418640385,3,0,0,[],2022-01-10 00:27:00,2022-01-10,00:27:00
2022-01-10 00:26:16,+0800,4mharr,Rombak ja la sprm ni…,https://twitter.com/4mharr/status/1480214350954590210,0,0,0,[],2022-01-10 00:26:16,2022-01-10,00:26:16
2022-01-10 00:26:05,+0800,IszShe,@riaz_ir @mfaizmohamadx Mebby ni Big Boss yg swoh kluarkn. Dh nape plk SPRM kna wat stmt cmni. Ko buat pn bkn x leh naik kes ni. Ini bkn ikut vote cm Akademi Fantasia hugh ini kena siasat. Kesian org keja gomen kna wat cmni nk kaver boss,https://twitter.com/IszShe/status/1480214303491821569,1,0,0,[],2022-01-10 00:26:05,2022-01-10,00:26:05
2022-01-10 00:25:47,+0800,fhaiyziy,"@bernamadotcom @SPRMMalaysia we don’t pay taxes and entrusted you with resources and authority so that we can hear what you think/support  DO YOUR JOB , SPRM",https://twitter.com/fhaiyziy/status/1480214227021225993,21,3,0,[],2022-01-10 00:25:47,2022-01-10,00:25:47
2022-01-10 00:25:37,+0800,yusurisan,Malaysia Pavilion Expo 2020 dkt Dubai tu ala2 bangunan sprm ka? 🤭,https://twitter.com/yusurisan/status/1480214183434092544,0,0,0,[],2022-01-10 00:25:37,2022-01-10,00:25:37
2022-01-10 00:24:49,+0800,DmitrivKblaski,"Kesiannya aku dekat SPRM, kerana sorang kepala ja buat hal, satu agensi kena terpalit sekali. Walhal jalan keluar, letak jawatan. Sama macam kepala NADMA, nak dibubarnya NADMA padahal org seru dia letak jawatan ja. Macam la NADMA tu bapak dia yang punya.",https://twitter.com/DmitrivKblaski/status/1480213985542631424,0,0,0,[],2022-01-10 00:24:49,2022-01-10,00:24:49
2022-01-10 00:24:39,+0800,awang_tahir,●SPRM JADI PERTUNJUKAN SARKIS AZAM BAKI ●TAKDIR!!! @SPRMMalaysia,https://twitter.com/awang_tahir/status/1480213942198681601,2,0,0,[],2022-01-10 00:24:39,2022-01-10,00:24:39
2022-01-10 00:19:30,+0800,mfjfazley,@Lugzan11 bodohnya kau nih. Surat tu SPRM dapat dari file Ambank. tang mana menipunya?,https://twitter.com/mfjfazley/status/1480212645529620482,0,0,1,[],2022-01-10 00:19:30,2022-01-10,00:19:30
2022-01-10 00:18:29,+0800,awang_tahir,●SPRM HILANG KEMALUAN ●SPRM JADI SARKIS ●TAKDIR!!! @SPRMMalaysia,https://twitter.com/awang_tahir/status/1480212391933612034,0,0,0,[],2022-01-10 00:18:29,2022-01-10,00:18:29
2022-01-10 00:17:54,+0800,DmitrivKblaski,"Aku tak faham kenapa @SPRMMalaysia masih nak menegakkan benang yang basah. Sudah JELAS perkara yang dilakukan kepalanya mempunya CONFLICT OF INTEREST dengan tugas. Jika tiada kesalahan dilakukan, SEMUA PIHAK TIADA MODAL. Pembangkang, kerajaan semua tak akan berbunyi. #sprm",https://twitter.com/DmitrivKblaski/status/1480212243874652161,1,0,0,['sprm'],2022-01-10 00:17:54,2022-01-10,00:17:54
2022-01-10 00:17:11,+0800,derekwkc,@limkitsiang Ingatkan rupa2 ini..jgn sekali kali bagi mereka naik pangkat..sudah naik pangkat pasti mampus SPRM..,https://twitter.com/derekwkc/status/1480212063834177539,0,0,0,[],2022-01-10 00:17:11,2022-01-10,00:17:11
2022-01-10 00:16:12,+0800,RahimAlKajai,@BernamaTV I is not faham...why sprm periksa tapak projek takungan air? Lawatan sambil belajar ke?,https://twitter.com/RahimAlKajai/status/1480211814214352897,1,0,0,[],2022-01-10 00:16:12,2022-01-10,00:16:12
2022-01-10 00:15:43,+0800,SPRM_25,geinori_bot shdhsjsijshsjsns,https://twitter.com/SPRM_25/status/1480211693498433536,0,0,0,[],2022-01-10 00:15:43,2022-01-10,00:15:43
2022-01-10 00:10:41,+0800,HRHMBE,@Thiban_ben Betul lah tu sbb kat negara lain tak ada SPRM,https://twitter.com/HRHMBE/status/1480210428768649221,1,0,0,[],2022-01-10 00:10:41,2022-01-10,00:10:41
2022-01-10 00:10:35,+0800,awang_tahir,●KES SPRM MEMALUKAN NEGARA DI MATA RAKYAT &amp; DUNIA ●TAKDIR!!! @SPRMMalaysia #SprmGagal #KERAjaangGagal,https://twitter.com/awang_tahir/status/1480210400318668800,2,1,0,"['sprmgagal', 'kerajaanggagal']",2022-01-10 00:10:35,2022-01-10,00:10:35
2022-01-10 00:09:21,+0800,kiranafiza,@Asyrafasy Suruhanjaya Persatuan Rumah Merah! = SPRM!!! It's literally in the acronym!!! Helllloooooo????!!!,https://twitter.com/kiranafiza/status/1480210090745417731,0,0,1,[],2022-01-10 00:09:21,2022-01-10,00:09:21
2022-01-10 00:08:25,+0800,sprm_muffin,@hourlygainzens ✨,https://twitter.com/sprm_muffin/status/1480209858050011136,32,0,0,[],2022-01-10 00:08:25,2022-01-10,00:08:25
2022-01-10 00:05:52,+0800,malaysiaesok,Sprm ni parti politik ke?,https://twitter.com/malaysiaesok/status/1480209215712944130,0,0,0,[],2022-01-10 00:05:52,2022-01-10,00:05:52
2022-01-10 00:03:30,+0800,WalaunUnited,@SPRMMalaysia Jangan tunduk dengan proganda jahat PH &amp; kluster mahkamah. Mereka guna medsos nak rosakkan kreabiliti Dato'. Dimana Dato' telah berani membawa kes profil tinggi mereka ke muka pengadilan...setelah Najib next Guan Eng pulak. Rakyat bersama SPRM yg telus,https://twitter.com/WalaunUnited/status/1480208618301452289,0,0,0,[],2022-01-10 00:03:30,2022-01-10,00:03:30
2022-01-10 00:00:26,+0800,inijalannya,Malulah bila badan macam ni kena backup dan kipas2 bos. Ibarat 1MDB keluar statement untuk backup Najib 🤭  Azam Baki SPRM 2022,https://twitter.com/inijalannya/status/1480207849728872448,1,0,0,[],2022-01-10 00:00:26,2022-01-10,00:00:26
2022-01-09 23:59:15,+0800,Asyrafasy,We should not make a habit utk orang bawah terus back up org atas sebelum siasatan selesai. Engkorang tu SPRM. Bukan persatuan Rumah Sukan Merah. Cuba act professional sikit.,https://twitter.com/Asyrafasy/status/1480207550796554242,2,1,1,[],2022-01-09 23:59:15,2022-01-09,23:59:15
2022-01-09 23:57:43,+0800,Asyrafasy,Apalah perasan pegawai bawah SPRM bila bos2 depa back up KP mcm tu eh. Sedeh ye tu je level2 bosses dekat SPRM.,https://twitter.com/Asyrafasy/status/1480207164979355654,0,0,0,[],2022-01-09 23:57:43,2022-01-09,23:57:43
2022-01-09 23:57:00,+0800,Miezan86149285,"@SPRMMalaysia Sprm babi sial. Siasat belum lg dh bg kepercayaan. Mmg semua kaki ampu, kaki bodek. Mmg celaka!!!!",https://twitter.com/Miezan86149285/status/1480206983584120835,0,0,0,[],2022-01-09 23:57:00,2022-01-09,23:57:00
2022-01-09 23:54:30,+0800,kontarOP,"@hanifhanif88 @isacjohore Macam manalah Cedet ni begitu ada power pegang segala macam senjata politik...court, sprm &amp; polis.",https://twitter.com/kontarOP/status/1480206356661432324,1,0,1,[],2022-01-09 23:54:30,2022-01-09,23:54:30
2022-01-09 23:53:51,+0800,Lugzan11,"@encikdoomex @1rmf5 @Gang_Utara @mynewshub @mahazalimreturn @RameshRaoAKS @ismet_ulam @TunCarlos666 @AKUANAKWATAN @DrZahidHamidi Itu semua auta time Najib PM. Sorry. Tak diterima.   Lepas Najib dihumban, semua berita keluar. Arab yang SPRM jumpa kata dia derma tapi tak mampu bagi bukti. 2.6b kot !! Takde bukti ?? 🤦🤦🤦  Baca :   https://t.co/VEcKLJYief",https://twitter.com/Lugzan11/status/1480206189338058754,0,0,1,[],2022-01-09 23:53:51,2022-01-09,23:53:51
2022-01-09 23:53:07,+0800,doctorofcrazyl1,"@Prof_MAZA cadang SPRM dirombak. Tn Mufti ni semua pun mau. Hari2 pun mau publisiti. Dolu orang pelawa masuk politik jual mahal. Sekarang semua lubang nak masuk. Lubang sendiri sarang anai2 tak sedar. Hantam ko le Tn Mufti, kok masih layak pegang title Mufti la. 🥲",https://twitter.com/doctorofcrazyl1/status/1480206005665366016,0,0,0,[],2022-01-09 23:53:07,2022-01-09,23:53:07
2022-01-09 23:52:52,+0800,4thepeople15,@FreeMsian SPRM is now officially an expert for covering up for crooks and corrupt!,https://twitter.com/4thepeople15/status/1480205942910177285,0,0,0,[],2022-01-09 23:52:52,2022-01-09,23:52:52
2022-01-09 23:51:49,+0800,wenkt,SPRM mmg tak boleh dipercayai dah.,https://twitter.com/wenkt/status/1480205678924816385,0,0,0,[],2022-01-09 23:51:49,2022-01-09,23:51:49
2022-01-09 23:49:10,+0800,RamiresRafiqi,Elok sewa lot kedai je la untuk SPRM ni.sayang bangunan besar nak mampos tapi otak kecik,https://twitter.com/RamiresRafiqi/status/1480205012383191040,0,0,0,[],2022-01-09 23:49:10,2022-01-09,23:49:10
2022-01-09 23:49:08,+0800,zack__zaidi,@ES_EdisiKhas HAHAHAHA SPRM turun ke tapak projek eh? KAHKAH kelakar gila badut2 ni buat lawak 🤣,https://twitter.com/zack__zaidi/status/1480205003386064897,0,0,0,[],2022-01-09 23:49:08,2022-01-09,23:49:08
2022-01-09 23:48:53,+0800,izwanxnasir,Nampaknya KP SPRM benar benar menghayati slogan ‘Keluarga Malaysia’ gagasan @IsmailSabri60 😂,https://twitter.com/izwanxnasir/status/1480204940857339907,0,0,0,[],2022-01-09 23:48:53,2022-01-09,23:48:53
2022-01-09 23:47:39,+0800,dayangmasmona,"Patutnya keluar la kenyataan yg pihak sprm tidak menyokong mana2 pihak dan kami akan serahkan kepada pihak yg berkenaan untuk menjalankan siasatan yang menyeluruh, baru la nampak berintegriti...tak boleh pikir ke otak",https://twitter.com/dayangmasmona/status/1480204631179345922,0,0,0,[],2022-01-09 23:47:39,2022-01-09,23:47:39
2022-01-09 23:46:45,+0800,avocacool,punah hancur lah integriti sprm,https://twitter.com/avocacool/status/1480204405001515008,0,0,0,[],2022-01-09 23:46:45,2022-01-09,23:46:45
2022-01-09 23:46:32,+0800,amatulakmal,Sprm siasat ketua sprm,https://twitter.com/amatulakmal/status/1480204348818747395,0,0,0,[],2022-01-09 23:46:32,2022-01-09,23:46:32
2022-01-09 23:43:30,+0800,yusurisan,"1MDB pon Ustaz sokong, Fitnah kpd Tabung Haji pon ustaz sokong, sekarang KP SPRM yg terang2 salah disisi undang2 pon ustaz sokong. Nauzubillahminzalik.  Ustaz banyakkan istigfar dan bertaubat @UstAhmadDusuki 📿",https://twitter.com/yusurisan/status/1480203587854626817,2,0,0,[],2022-01-09 23:43:30,2022-01-09,23:43:30
2022-01-09 23:40:55,+0800,sxony,dah kalau SPRM pun gini,https://twitter.com/sxony/status/1480202935229317123,0,0,0,[],2022-01-09 23:40:55,2022-01-09,23:40:55
2022-01-09 23:39:03,+0800,mdhafizg,@maszlee JK pun lapor diri kpd Ketua SPRM. Apa ka Jadah❌❌❌,https://twitter.com/mdhafizg/status/1480202465794412547,0,0,0,[],2022-01-09 23:39:03,2022-01-09,23:39:03
2022-01-09 23:38:59,+0800,Asyrafasy,"Khusairi, Norazlan dengan Junipah bagi statement sampah apa ni? Tolong jangan bodohkan the whole SPRM with you. #SaveMalaysia",https://twitter.com/Asyrafasy/status/1480202448107147267,0,0,0,['savemalaysia'],2022-01-09 23:38:59,2022-01-09,23:38:59
2022-01-09 23:38:34,+0800,richardrichli,PKR leading car convoy to sprm HQ in putrajaya!!  https://t.co/Bcxq7JNzpv,https://twitter.com/richardrichli/status/1480202343517880321,0,0,0,[],2022-01-09 23:38:34,2022-01-09,23:38:34
2022-01-09 23:38:11,+0800,encikdoomex,"@Master_Zekov @Lugzan11 @1rmf5 @Gang_Utara @mynewshub @mahazalimreturn @RameshRaoAKS @ismet_ulam @TunCarlos666 @AKUANAKWATAN @DrZahidHamidi Aik...rekaan tang mana, hang petik cerita sapa nie...isu 2.6B nie duit sumber mana cuba citer skit 😁 Ada Hakim Nazlan explain duit 2.6B mai kot celah mana 🤭 atau Azam Baki tak mahu dedah yg Mat Kri😭 nangis (KP SPRM lepas Atok jadi PM7) pi Arab Saudi (pastu hilang diri ke AS)",https://twitter.com/encikdoomex/status/1480202247308857344,0,0,1,[],2022-01-09 23:38:11,2022-01-09,23:38:11
2022-01-09 23:36:45,+0800,_secism,SPRM? 👀,https://twitter.com/_secism/status/1480201886636470274,2,1,0,[],2022-01-09 23:36:45,2022-01-09,23:36:45
2022-01-09 23:35:39,+0800,___aqd,alo perasan kan isu KP SPRM ni kan. ko tgk siapa org politik yg ulas dan siapa yg tak ulas langsung.  yg tak ulas langsung tu pelik. maybe 'rahsia' diaorg ni dalam tangan KP. yg byk ulas ni maybe bersih.  soooo tak kira la belah mana2. rahsia masing2 dlm genggaman. hahahaha,https://twitter.com/___aqd/status/1480201612844961792,0,0,0,[],2022-01-09 23:35:39,2022-01-09,23:35:39
2022-01-09 23:32:59,+0800,jailanish,@SPRMMalaysia “Laju pulak internet nak hantar memorandum yg tiada makna pada hari Ahad. Pelik… mcm2 perkara pelik berlaku di SPRM” - adik kepada anonymous,https://twitter.com/jailanish/status/1480200941781471233,0,0,0,[],2022-01-09 23:32:59,2022-01-09,23:32:59
2022-01-09 23:32:56,+0800,ecvhvhvhvhv,"Aku dah kata haritu. Aliff aziz ni kalau kat final, confirm top 3. Tak no 2, no 3. Kalau no 1, memang astro barai sama macam sprm. #gegarvaganza2021",https://twitter.com/ecvhvhvhvhv/status/1480200925432061955,0,0,0,['gegarvaganza2021'],2022-01-09 23:32:56,2022-01-09,23:32:56
2022-01-09 23:32:50,+0800,scarredpotatoes,"@501Awani Suruh ketua kamu tu berehat daripada tugas, kemudian tubuh pasukan siasatan bebas utk menyiasat kes dia. Lagi lama kamu simpan dia tanpa apa2 tindakan, bukan setakat imej SPRM yg jatuh, nama Malaysia pun ikut sekali tercemar.",https://twitter.com/scarredpotatoes/status/1480200901872603138,0,0,0,[],2022-01-09 23:32:50,2022-01-09,23:32:50
2022-01-09 23:32:05,+0800,nazrin619,"Dah kalau sprm pun kurap, sapa yang nak siasat nya",https://twitter.com/nazrin619/status/1480200713728708610,0,0,0,[],2022-01-09 23:32:05,2022-01-09,23:32:05
2022-01-09 23:27:19,+0800,khairilbah,Malas nk maki hamun la dh mlm2 tp SPRM mmg pelaq.,https://twitter.com/khairilbah/status/1480199512752672775,0,0,0,[],2022-01-09 23:27:19,2022-01-09,23:27:19
2022-01-09 23:25:17,+0800,TamingS12425422,@501Awani Jika tak salah biarkan badan bebas siasat dulu kemudian bersihkan nama sprm,https://twitter.com/TamingS12425422/status/1480199001680973825,0,0,0,[],2022-01-09 23:25:17,2022-01-09,23:25:17
2022-01-09 23:22:10,+0800,HarirZharfan19,"Salah ayat first tu. Should be: “Kami mewakili warga Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) yang mengambil rasuah, yang tidak amanah, yang mencuri, yang takut menyatakan pendirian kami….”  Baru betul. One more thing, dude it’s Sunday. Hari orang rest. Rajin kau eh.",https://twitter.com/HarirZharfan19/status/1480198216926711809,0,0,0,[],2022-01-09 23:22:10,2022-01-09,23:22:10
2022-01-09 23:21:06,+0800,KhairulZakaria,Backup baik punya... elok la 1 SPRM ni di siasat jugak...pelik klo xbuat salah mesti xde masalah badan bebas buat siasatan.,https://twitter.com/KhairulZakaria/status/1480197950898782208,0,0,0,[],2022-01-09 23:21:06,2022-01-09,23:21:06
2022-01-09 23:20:17,+0800,Meowruddin,@mfaizmohamadx @SyedAkramin if only u know how corrupt a common pegawai sprm is... hahaha,https://twitter.com/Meowruddin/status/1480197743192592386,0,0,1,[],2022-01-09 23:20:17,2022-01-09,23:20:17
2022-01-09 23:18:41,+0800,IkmalEtherays,kahkahkah..benda camni pun nak spekelap…nak report sprm tapi…..,https://twitter.com/IkmalEtherays/status/1480197339415400448,1,0,0,[],2022-01-09 23:18:41,2022-01-09,23:18:41
2022-01-09 23:18:21,+0800,Vindhar1,Ini adalah satu kenyataan yg paling bodoh dikeluarkan oleh beberapa penjawat awam dari sprm. Ketiga penjawat awam ni pernah pergi kesekolah ke?  https://t.co/Polb6oJPcF,https://twitter.com/Vindhar1/status/1480197255650955265,0,0,0,[],2022-01-09 23:18:21,2022-01-09,23:18:21
2022-01-09 23:13:54,+0800,Jenkala3,@mkini_bm SPRM ni memang dah lama jadi alat ahli politik yang tak bermoral untuk menjatuhkan lawan dengan pendakwaan terpilih. Itu sebabnya keluarlah barua2 yang dilantik oleh ahli politik jahat tu membuat kenyataan  bodoh ni. Barua politikla katakan.,https://twitter.com/Jenkala3/status/1480196135733977090,0,0,0,[],2022-01-09 23:13:54,2022-01-09,23:13:54
2022-01-09 23:12:58,+0800,oakmrdn,SPRM dh jd JKR  ka hhahaha,https://twitter.com/oakmrdn/status/1480195904460132355,3,2,0,[],2022-01-09 23:12:58,2022-01-09,23:12:58
2022-01-09 23:12:08,+0800,lvzhdhvys,@501Awani Sejak bila ada parti SPRM ni? Ayat dah macam politikus pulak.,https://twitter.com/lvzhdhvys/status/1480195694531018753,0,0,0,[],2022-01-09 23:12:08,2022-01-09,23:12:08
2022-01-09 23:07:29,+0800,NadirahOthman,"@SPRMMalaysia Quite sure given the allegations, your KP should be suspended until further notice. I mean, come on, SPRM defending corruption allegations is… speechless.",https://twitter.com/NadirahOthman/status/1480194522252333061,3,1,0,[],2022-01-09 23:07:29,2022-01-09,23:07:29
2022-01-09 23:06:58,+0800,MimieFlyinSquad,@SyedSaddiq Rombak semua yg ada SPRM… revoke their Datuk/Dato’s Title.. Wonder they got this title… meh,https://twitter.com/MimieFlyinSquad/status/1480194393244012551,1,0,0,[],2022-01-09 23:06:58,2022-01-09,23:06:58
2022-01-09 23:05:53,+0800,miloseyo,"tudiaa ""kami mewakili warga SPRM"" tapi statement dari tiga timbalan je??",https://twitter.com/miloseyo/status/1480194119360135170,0,0,1,[],2022-01-09 23:05:53,2022-01-09,23:05:53
2022-01-09 23:05:29,+0800,azmddnadn,Takut kantoi apa2 ke kalau siasat sprm tu pas ui?,https://twitter.com/azmddnadn/status/1480194017648279552,1,0,0,[],2022-01-09 23:05:29,2022-01-09,23:05:29
2022-01-09 23:05:20,+0800,SathiyaSuppiah,"Semua sama saja, 2x5;5x2! Pegawai SPRM tergesa-gesa buat kesimpulan dalam laporan polis, dakwa peguam Lalitha  https://t.co/1KxAv950mR",https://twitter.com/SathiyaSuppiah/status/1480193980289613824,1,0,0,[],2022-01-09 23:05:20,2022-01-09,23:05:20
2022-01-09 23:05:09,+0800,hcsoon,"Semua org mengutuk Azam Baki &amp; SPRM, tapi PAS tetap menyokong dan masih berpuas hati.",https://twitter.com/hcsoon/status/1480193936186511361,1,1,0,[],2022-01-09 23:05:09,2022-01-09,23:05:09
2022-01-09 23:03:54,+0800,agyeffmoshpit,@bumilangit Babi laknat punya sprm. Sial,https://twitter.com/agyeffmoshpit/status/1480193618908352514,0,0,0,[],2022-01-09 23:03:54,2022-01-09,23:03:54
2022-01-09 23:02:54,+0800,Jud9e,Dok baca responds to @SPRMMalaysia punya tweet… teruk kena belasqh dek netizen weiii. Mana maruah korang SPRM??? Elok satu pejabat tu resign je lah. Kalau ada maruah la kan.,https://twitter.com/Jud9e/status/1480193367749234688,6,2,2,[],2022-01-09 23:02:54,2022-01-09,23:02:54
2022-01-09 23:02:19,+0800,saifulnizam,@SPRMMalaysia this tweet is a joke. sprm itself is now a joke,https://twitter.com/saifulnizam/status/1480193221317648386,0,0,0,[],2022-01-09 23:02:19,2022-01-09,23:02:19
2022-01-09 22:59:47,+0800,amrjnd90,@FareezAR So sapa yg nk siasat sprm ni? 😂,https://twitter.com/amrjnd90/status/1480192584882409473,0,0,0,[],2022-01-09 22:59:47,2022-01-09,22:59:47
2022-01-09 22:57:46,+0800,AhmadNazirMAzmi,@SPRMMalaysia Dalam SPRM memang dah tak wujud manusia lain yang boleh Ketuai SPRM ke wahai @SPRMMalaysia  ? Bagaimana SPRM nak memulihkan keyakinan dan persepsi rakyat terhadap badan penguatkuasa ? اَسْتَغْفِرُ اَللّهَ 🤦🏻🤦🏻🤦🏻,https://twitter.com/AhmadNazirMAzmi/status/1480192077421965314,1,1,0,[],2022-01-09 22:57:46,2022-01-09,22:57:46
2022-01-09 22:56:29,+0800,FaezAbdullRasid,Thorbaik la SPRM,https://twitter.com/FaezAbdullRasid/status/1480191752807931908,0,0,0,[],2022-01-09 22:56:29,2022-01-09,22:56:29
2022-01-09 22:55:58,+0800,LamanReformasi,WARTAWAN RASMI LAMAN REFORMASI: BAGAIMANA SPRM BOLEH BUAT KESIMPULAN AWAL AZAM BAK...  https://t.co/IDRRyE4egS,https://twitter.com/LamanReformasi/status/1480191625162735619,0,0,0,[],2022-01-09 22:55:58,2022-01-09,22:55:58
2022-01-09 22:54:42,+0800,domesticgod8,@GeegeeAhmad Everything is upside down M’sia . Kleptocrats not in jail . Sprm integrity in question . Youths helping suffering flood victims are investigated ? 😩 Melaka voted a korup govt after 1MDB &amp; SRC &amp; thousands of deaths fr virus due to negligence of govt etc,https://twitter.com/domesticgod8/status/1480191306282389505,5,3,0,[],2022-01-09 22:54:42,2022-01-09,22:54:42
2022-01-09 22:53:59,+0800,timothyutiey,"@kuasasiswa @The_Mamu tggu je abg mat buat ceramah. “ketua sprm rasuah, ketua sprm siasat, Ketua sprm kata tak ada rasuah, kertas siasatan tak dpat dihantar ke peguam. Kes pun tutup”.",https://twitter.com/timothyutiey/status/1480191126938128386,0,0,0,[],2022-01-09 22:53:59,2022-01-09,22:53:59
2022-01-09 22:50:46,+0800,rs_rosli,SPRM dah jadi jabatan kelakar jadinya,https://twitter.com/rs_rosli/status/1480190315130912768,0,0,0,[],2022-01-09 22:50:46,2022-01-09,22:50:46
